"201410";"1";"COD103";"CRN-104";"Login estudiante2664";"3,94";"7,87";"4,19";
"201410";"1";"COD103";"CRN-104";"Login estudiante2665";"4,14";"7,33";"4,19";
"201410";"1";"COD103";"CRN-104";"Login estudiante2666";"4,16";"6,22";"3,89";
"201410";"1";"COD103";"CRN-104";"Login estudiante2667";"3,73";"6,67";"3,64";
"201410";"1";"COD103";"CRN-104";"Login estudiante2668";"4,06";"9,19";"4,07";
"201410";"1";"COD103";"CRN-104";"Login estudiante2669";"4,28";"4,95";"3,39";
"201410";"1";"COD103";"CRN-104";"Login estudiante2670";"4,03";"8,06";"3,77";
"201410";"1";"COD103";"CRN-104";"Login estudiante2671";"3,91";"8,03";"4,03";
"201410";"1";"COD103";"CRN-104";"Login estudiante2672";"3,92";"7,97";"4,23";
"201410";"1";"COD103";"CRN-104";"Login estudiante2673";"3,13";"4,83";"3,79";
"201410";"1";"COD103";"CRN-104";"Login estudiante2674";"3,38";"7,59";"3,8";
"201410";"1";"COD103";"CRN-104";"Login estudiante2675";"4,02";"5,69";"3,5";
"201410";"1";"COD103";"CRN-104";"Login estudiante2676";"3,04";"6,19";"3,72";
"201410";"1";"COD103";"CRN-104";"Login estudiante2677";"4,16";"6,36";"3,99";
"201410";"1";"COD103";"CRN-104";"Login estudiante2678";"3,95";"5,48";"3,55";
"201410";"1";"COD103";"CRN-104";"Login estudiante2679";"3,36";"5,17";"3,81";
"201410";"1";"COD103";"CRN-104";"Login estudiante2680";"4,67";"5,56";"4,09";
"201410";"1";"COD103";"CRN-104";"Login estudiante2681";"3,58";"4,5";"3,48";
"201410";"1";"COD103";"CRN-104";"Login estudiante2682";"3,27";"5,56";"3,7";
"201410";"1";"COD103";"CRN-104";"Login estudiante2683";"3,31";"4,88";"3,74";
"201410";"1";"COD103";"CRN-104";"Login estudiante2684";"3,74";"0";"3,65";
"201410";"1";"COD18";"CRN-19";"Login estudiante2685";"3,61";"13,87";"4";
"201410";"1";"COD18";"CRN-19";"Login estudiante2686";"3,51";"5,75";"3,25";
"201410";"1";"COD18";"CRN-19";"Login estudiante2650";"4,32";"7,83";"3,87";
"201410";"1";"COD18";"CRN-19";"Login estudiante2687";"4,01";"3,83";"3,31";
"201410";"1";"COD18";"CRN-19";"Login estudiante2688";"4,18";"7,33";"4,18";
"201410";"1";"COD18";"CRN-19";"Login estudiante2689";"4,18";"6,53";"4,33";
"201410";"1";"COD18";"CRN-19";"Login estudiante2690";"3,71";"6";"3,68";
"201410";"1";"COD18";"CRN-19";"Login estudiante2691";"3,86";"2,37";"3,97";
"201410";"1";"COD18";"CRN-19";"Login estudiante2692";"4,09";"6,51";"4,45";
"201410";"1";"COD18";"CRN-19";"Login estudiante2693";"3,37";"3,39";"3,46";
"201410";"1";"COD18";"CRN-19";"Login estudiante2694";"3,6";"2,28";"3,78";
"201410";"1";"COD18";"CRN-19";"Login estudiante2695";"3,85";"2";"4,26";
"201410";"1";"COD18";"CRN-19";"Login estudiante2696";"4,19";"2,87";"3,68";
"201410";"1";"COD18";"CRN-19";"Login estudiante2697";"3,56";"2,25";"3,36";
"201410";"1";"COD18";"CRN-19";"Login estudiante2698";"3,95";"4,36";"3,92";
"201410";"1";"COD18";"CRN-19";"Login estudiante2699";"2,6";"0,75";"1,59";
"201410";"1";"COD18";"CRN-19";"Login estudiante2700";"2,91";"2,03";"2,92";
"201410";"1";"COD18";"CRN-19";"Login estudiante2701";"4,17";"2,89";"3,76";
"201410";"1";"COD18";"CRN-19";"Login estudiante2702";"4";"2,94";"3,72";
"201410";"1";"COD18";"CRN-19";"Login estudiante2703";"3,6";"1,44";"3,49";
"201410";"1";"COD18";"CRN-19";"Login estudiante2704";"3,49";"2";"3,82";
"201410";"1";"COD18";"CRN-19";"Login estudiante2705";"4,27";"2,56";"4,14";
"201410";"1";"COD18";"CRN-19";"Login estudiante2706";"3,37";"2,67";"3,46";
"201410";"1";"COD18";"CRN-19";"Login estudiante2707";"4,05";"3,61";"4,1";
"201410";"1";"COD18";"CRN-19";"Login estudiante2708";"3,14";"1,78";"3,29";
"201410";"1";"COD18";"CRN-19";"Login estudiante2709";"3,94";"1,67";"3,82";
"201410";"1";"COD18";"CRN-19";"Login estudiante2710";"3,96";"2,18";"3,95";
"201410";"1";"COD18";"CRN-19";"Login estudiante2711";"";"0";"";
"201410";"1";"COD18";"CRN-19";"Login estudiante2712";"4,49";"2,34";"4,37";
"201410";"1";"COD18";"CRN-19";"Login estudiante2713";"2,77";"1,06";"3,07";
"201410";"1";"COD18";"CRN-19";"Login estudiante2714";"2,71";"1,47";"3,2";
"201410";"1";"COD18";"CRN-19";"Login estudiante2715";"3,57";"2,66";"3,76";
"201410";"1";"COD18";"CRN-19";"Login estudiante2716";"4,02";"1";"4,06";
"201410";"1";"COD18";"CRN-19";"Login estudiante2717";"3,95";"1,32";"4,05";
"201410";"1";"COD18";"CRN-19";"Login estudiante2718";"3,82";"2,31";"3,95";
"201410";"1";"COD18";"CRN-19";"Login estudiante2719";"3,13";"1,63";"3,43";
"201410";"1";"COD18";"CRN-19";"Login estudiante2720";"4,4";"2,11";"3,93";
"201410";"1";"COD18";"CRN-19";"Login estudiante2721";"3,04";"1,47";"3,36";
"201410";"1";"COD18";"CRN-19";"Login estudiante2722";"3,75";"2,26";"4";
"201410";"1";"COD18";"CRN-19";"Login estudiante2723";"3,18";"1,56";"3,36";
"201410";"1";"COD18";"CRN-19";"Login estudiante2724";"4,27";"0";"4,19";
"201410";"1";"COD18";"CRN-19";"Login estudiante2725";"3,93";"1,16";"3,9";
"201410";"1";"COD18";"CRN-19";"Login estudiante2726";"4";"1,22";"4,16";
"201410";"1";"COD18";"CRN-19";"Login estudiante2727";"3,69";"1,03";"3,55";
"201410";"1";"COD18";"CRN-19";"Login estudiante2728";"4,09";"1,06";"4,14";
"201410";"1";"COD18";"CRN-19";"Login estudiante2729";"3,77";"0,83";"3,29";
"201410";"1";"COD18";"CRN-19";"Login estudiante2730";"4,33";"1,17";"3,97";
"201410";"1";"COD88";"CRN-93";"Login estudiante2731";"4,4";"9,25";"3,32";
"201410";"1";"COD88";"CRN-93";"Login estudiante2732";"3,74";"8,36";"3,79";
"201410";"1";"COD88";"CRN-93";"Login estudiante2733";"3,91";"6,33";"3,26";
"201410";"1";"COD88";"CRN-93";"Login estudiante2734";"4,29";"6,56";"3,3";
"201410";"1";"COD88";"CRN-93";"Login estudiante2735";"4,38";"9,25";"4";
"201410";"1";"COD88";"CRN-93";"Login estudiante2736";"3,84";"6,36";"3,4";
"201410";"1";"COD88";"CRN-93";"Login estudiante2737";"3,91";"3,44";"3,19";
"201410";"1";"COD88";"CRN-93";"Login estudiante2738";"4,48";"5,47";"3,18";
"201410";"1";"COD88";"CRN-93";"Login estudiante2739";"4,54";"8,94";"4,05";
"201410";"1";"COD88";"CRN-93";"Login estudiante2740";"3,85";"6,48";"3,61";
"201410";"1";"COD88";"CRN-93";"Login estudiante2741";"4,75";"5,83";"4,15";
"201410";"1";"COD88";"CRN-93";"Login estudiante2742";"1,5";"1,08";"1,89";
"201410";"1";"COD88";"CRN-93";"Login estudiante2743";"4,67";"5,43";"3,51";
